geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
62354,-22.038228,-42.272374,niteroi,RJ
63143,-14.799305,-61.318575,anapolis,GO
12014,-11.37848,-66.149287,cidade 3 ma,MA
21818,-15.022418,-35.506366,cidade 1 es,ES
21818,-29.351227,-49.287573,cidade 1 es,ES
83284,-1.771714,-70.207164,cidade 3 pa,PA
83284,-11.540798,-69.204982,cidade 3 pa,PA
55544,-23.371604,-58.467492,cidade 2 al,AL
55544,-19.747159,-64.111735,cidade 2 al,AL
39661,-12.395492,-42.675272,cidade 2 pi,PI
39661,-2.711648,-37.29102,cidade 2 pi,PI
69606,-11.604282,-67.153557,cidade 1 ms,MS
69606,-20.261649,-41.551064,cidade 1 ms,MS
69606,-15.360397,-44.182325,cidade 1 ms,MS
10609,-28.752564,-43.64607,cidade 3 al,AL
10609,-16.622707,-64.492447,cidade 3 al,AL
10609,-33.349748,-42.6294,cidade 3 al,AL
76353,-16.42913,-47.942865,joinville,SC
76353,-10.832655,-43.51551,joinville,SC
75951,-20.595385,-35.353703,belo horizonte,MG
75951,-25.766705,-44.79043,belo horizonte,MG
77277,-30.571141,-40.401311,florianopolis,SC
77277,-32.434227,-53.656626,florianopolis,SC
77277,-6.477146,-62.550807,florianopolis,SC
85352,-4.151358,-64.516101,cidade 3 pi,PI
85352,-30.940199,-50.128308,cidade 3 pi,PI
85352,-9.345146,-66.610832,cidade 3 pi,PI
59424,-1.770331,-37.310905,joinville,SC
59424,-6.385074,-42.224399,joinville,SC
59424,-19.407678,-43.269076,joinville,SC
54520,-32.179216,-51.106827,cidade 1 ma,MA
54520,-11.555488,-42.229311,cidade 1 ma,MA
99337,-3.346252,-54.273982,cidade 2 pi,PI
13584,-30.827421,-48.010002,sobral,CE
13584,-30.921342,-35.808715,sobral,CE
13584,-19.103052,-70.232586,sobral,CE
18854,-26.403188,-72.200723,caucaia,CE
98724,-2.554116,-54.68474,goiania,GO
64057,-19.592851,-54.424062,cidade 2 es,ES
80208,-19.003377,-35.019337,cidade 3 pi,PI
80208,-30.29285,-49.398815,cidade 3 pi,PI
42539,-17.48636,-48.921501,campinas,SP
98302,-33.119543,-71.469173,joinville,SC
19965,-5.38984,-70.372134,cidade 2 es,ES
72463,-31.79492,-41.127035,cidade 1 ma,MA
85197,-28.257062,-69.308387,salvador,BA
85197,-7.066963,-50.879161,salvador,BA
85197,-25.454923,-73.586144,salvador,BA
99536,-10.229494,-38.817942,blumenau,SC
75404,-15.265789,-69.640336,cidade 1 al,AL
75404,-12.365813,-52.059808,cidade 1 al,AL
75404,-10.232034,-70.849684,cidade 1 al,AL
41726,-18.645909,-54.661987,cidade 1 es,ES
40042,-25.08989,-64.132635,cidade 1 mt,MT
91080,-10.745046,-36.732608,curitiba,PR
91080,-23.289596,-70.947951,curitiba,PR
25712,-3.993243,-39.418816,goiania,GO
25712,-23.678906,-51.96977,goiania,GO
25712,-4.969536,-59.303823,goiania,GO
96956,-13.180935,-44.795873,cidade 3 al,AL
96956,-27.367138,-38.236715,cidade 3 al,AL
96956,-3.208445,-49.617413,cidade 3 al,AL
80972,-23.700918,-39.337108,fortaleza,CE
80972,-3.645688,-49.28525,fortaleza,CE
58653,-30.332164,-53.750082,cidade 2 pi,PI
58653,-9.729175,-47.013736,cidade 2 pi,PI
58653,-14.214792,-46.633832,cidade 2 pi,PI
85303,-9.349686,-40.05085,cidade 2 ms,MS
85303,-8.236291,-65.189288,cidade 2 ms,MS
85303,-16.833858,-68.766039,cidade 2 ms,MS
33969,-21.559272,-57.397405,cidade 2 mt,MT
33969,-15.399991,-52.993549,cidade 2 mt,MT
33969,-7.753947,-51.196578,cidade 2 mt,MT
46735,-5.052787,-68.597408,cidade 3 pi,PI
46735,-20.677702,-47.174854,cidade 3 pi,PI
46735,-14.957242,-58.845128,cidade 3 pi,PI
26809,-6.441571,-39.792833,rio verde,GO
26809,-10.162774,-35.656886,rio verde,GO
26809,-5.62185,-47.544375,rio verde,GO
72694,-6.612541,-42.157626,niteroi,RJ
72694,-19.994183,-43.216424,niteroi,RJ
72694,-22.230674,-37.919027,niteroi,RJ
75860,-3.779763,-45.226565,cidade 1 al,AL
75860,-21.711625,-50.551765,cidade 1 al,AL
32911,-12.26546,-61.397631,ilheus,BA
32911,-4.35193,-55.758436,ilheus,BA
77922,-18.118508,-46.848042,fortaleza,CE
77922,-8.108947,-49.39764,fortaleza,CE
11103,-32.43264,-55.821347,sobral,CE
59732,-10.044569,-57.811277,sao paulo,SP
57395,-27.493828,-45.317881,cidade 2 ma,MA
45311,-26.109427,-38.675548,cidade 1 pa,PA
45311,-15.420397,-62.989329,cidade 1 pa,PA
54970,-11.373853,-37.670133,sobral,CE
54970,-10.479637,-56.930458,sobral,CE
65567,-17.546468,-41.997438,anapolis,GO
65567,-19.203844,-56.431809,anapolis,GO
65567,-12.873765,-52.605193,anapolis,GO
58799,-25.252972,-58.156815,maringa,PR
58799,-9.672683,-44.368891,maringa,PR
46651,-31.072158,-55.917539,anapolis,GO
27188,-29.329863,-64.1819,sobral,CE
39958,-13.086507,-53.804337,cidade 3 pi,PI
66651,-11.721813,-51.073901,cidade 3 rn,RN
66651,-7.894976,-54.040422,cidade 3 rn,RN
29116,-1.944696,-35.457525,cidade 1 mt,MT
29601,-3.259523,-50.892677,cidade 3 rn,RN
29601,-7.316623,-60.853567,cidade 3 rn,RN
29601,-9.415662,-41.956529,cidade 3 rn,RN
33148,-13.722547,-65.376506,fortaleza,CE
33148,-17.160222,-52.884546,fortaleza,CE
92660,-7.40117,-72.653389,recife,PE
92660,-14.369927,-51.139443,recife,PE
51383,-6.809112,-47.612784,cidade 3 pa,PA
42895,-33.372027,-68.918767,cidade 2 am,AM
42895,-11.574871,-48.515167,cidade 2 am,AM
42895,-22.530819,-62.872385,cidade 2 am,AM
16253,-24.216651,-70.821422,cidade 3 ma,MA
16253,-6.99966,-61.767977,cidade 3 ma,MA
31409,-33.601402,-52.553234,rio verde,GO
31409,-4.963008,-52.737755,rio verde,GO
72460,-17.93791,-69.528524,niteroi,RJ
72460,-19.492988,-43.742637,niteroi,RJ
68963,-14.008377,-49.218504,cidade 1 rn,RN
68963,-6.932141,-59.154155,cidade 1 rn,RN
57312,-27.174117,-59.289926,cidade 2 es,ES
57312,-8.261865,-45.581817,cidade 2 es,ES
43779,-2.37151,-64.10109,rio verde,GO
25890,-3.548494,-49.222416,feira de santana,BA
25890,-8.526926,-43.700046,feira de santana,BA
89374,-27.934469,-73.476309,rio verde,GO
89374,-14.098567,-67.489445,rio verde,GO
95179,-17.792813,-70.64022,pelotas,RS
95179,-10.65894,-68.321326,pelotas,RS
95179,-30.436316,-39.705222,pelotas,RS
47304,-20.009767,-71.481058,cidade 1 ms,MS
47304,-11.835582,-49.66986,cidade 1 ms,MS
76904,-18.67752,-55.727603,rio verde,GO
76904,-33.465579,-43.166015,rio verde,GO
76904,-10.579269,-51.524292,rio verde,GO
68580,-28.574069,-39.083913,sobral,CE
68580,-18.314668,-70.83026,sobral,CE
68580,-17.042371,-50.117757,sobral,CE
90434,-2.132787,-68.040893,cidade 2 mt,MT
90434,-31.155734,-69.808783,cidade 2 mt,MT
90434,-15.765273,-48.569162,cidade 2 mt,MT
28985,-23.584287,-66.439652,blumenau,SC
54222,-21.271322,-39.959479,cidade 3 mt,MT
54222,-13.222069,-55.379043,cidade 3 mt,MT
84925,-30.796313,-35.71746,olinda,PE
84925,-4.658175,-63.86057,olinda,PE
20369,-24.693932,-41.235252,recife,PE
51088,-21.935879,-61.088412,porto alegre,RS
51088,-7.647819,-66.733355,porto alegre,RS
45058,-5.942073,-37.396047,feira de santana,BA
45553,-21.93708,-70.967724,cidade 2 ms,MS
45553,-8.059834,-44.377664,cidade 2 ms,MS
86928,-13.68372,-60.256397,cidade 2 mt,MT
86928,-20.435573,-66.338629,cidade 2 mt,MT
86928,-11.404785,-58.96979,cidade 2 mt,MT
64262,-17.145247,-45.944135,cidade 2 pa,PA
26389,-20.792383,-73.154122,porto alegre,RS
26389,-19.279502,-62.382743,porto alegre,RS
26389,-26.956007,-66.887069,porto alegre,RS
42983,-6.335179,-73.843701,cidade 3 es,ES
42983,-1.961456,-70.473599,cidade 3 es,ES
20494,-26.238609,-63.747731,cidade 3 al,AL
20494,-33.064327,-58.540209,cidade 3 al,AL
23501,-13.889428,-40.892774,londrina,PR
23501,-13.502187,-47.364265,londrina,PR
81884,-17.31503,-70.025798,niteroi,RJ
81884,-6.37331,-63.548588,niteroi,RJ
78679,-7.964789,-68.046578,niteroi,RJ
78679,-3.072406,-63.129362,niteroi,RJ
23622,-24.826994,-51.066394,cidade 1 am,AM
23622,-11.572014,-61.530817,cidade 1 am,AM
21050,-4.068765,-51.584045,florianopolis,SC
21050,-12.102512,-66.223306,florianopolis,SC
50549,-9.963648,-70.932451,cidade 2 pb,PB
50549,-16.880208,-72.36428,cidade 2 pb,PB
47247,-3.395298,-50.495773,maringa,PR
47247,-14.286085,-63.831903,maringa,PR
27206,-20.649887,-70.055422,recife,PE
27206,-4.493204,-68.239029,recife,PE
27206,-18.978883,-71.977633,recife,PE
13744,-13.731098,-51.11062,cidade 1 pa,PA
13744,-5.740336,-57.115837,cidade 1 pa,PA
52624,-2.070248,-64.690995,campinas,SP
52624,-17.018767,-44.326931,campinas,SP
80855,-32.864218,-50.048546,cidade 2 mt,MT
80855,-30.534297,-42.587187,cidade 2 mt,MT
80855,-12.798296,-59.731245,cidade 2 mt,MT
68306,-30.629405,-58.91719,cidade 3 al,AL
68306,-26.87594,-51.747928,cidade 3 al,AL
68306,-9.974778,-67.980282,cidade 3 al,AL
69840,-7.270961,-42.591979,pelotas,RS
83922,-23.434059,-34.927371,cidade 3 ms,MS
93824,-5.5607,-57.145809,olinda,PE
73131,-9.578746,-69.21882,cidade 2 pa,PA
73131,-1.969935,-40.163809,cidade 2 pa,PA
67915,-28.246725,-62.440643,cidade 1 pa,PA
67915,-15.163303,-69.671665,cidade 1 pa,PA
67915,-17.199133,-44.81013,cidade 1 pa,PA
44053,-33.616027,-72.860158,feira de santana,BA
10012,-5.567787,-44.256212,porto alegre,RS
55073,-17.151553,-38.263379,cidade 1 pa,PA
11090,-13.590139,-63.411287,blumenau,SC
11090,-29.9552,-54.589635,blumenau,SC
11090,-30.81622,-56.299329,blumenau,SC
72530,-11.67188,-51.492271,cidade 2 pb,PB
48393,-17.826041,-42.239294,joinville,SC
81855,-18.443146,-49.934067,cidade 1 ma,MA
83472,-26.040218,-36.914084,anapolis,GO
31400,-23.161449,-69.095783,recife,PE
31400,-10.067554,-59.770187,recife,PE
31400,-31.041124,-59.302357,recife,PE
61081,-19.753812,-46.066717,cidade 3 es,ES
61081,-16.147844,-55.898124,cidade 3 es,ES
44469,-10.497062,-35.51903,cidade 1 rn,RN
41399,-6.924018,-73.040703,nova iguacu,RJ
41399,-24.893081,-37.554192,nova iguacu,RJ
41399,-4.2813,-72.803533,nova iguacu,RJ
99737,-30.355975,-42.879092,cidade 3 pa,PA
99737,-12.216382,-70.37875,cidade 3 pa,PA
79722,-15.915255,-53.104328,blumenau,SC
79722,-14.000492,-67.128077,blumenau,SC
34641,-12.68798,-62.552191,cidade 2 rn,RN
34641,-21.226848,-67.603004,cidade 2 rn,RN
34641,-4.067778,-58.25307,cidade 2 rn,RN
27907,-29.49545,-54.811077,cidade 1 mt,MT
27907,-26.854538,-57.03441,cidade 1 mt,MT
69682,-24.499614,-40.016352,blumenau,SC
69682,-2.66957,-39.04128,blumenau,SC
69682,-13.059906,-56.726929,blumenau,SC
91625,-29.129202,-45.879398,cidade 2 ms,MS
12542,-4.429286,-36.442116,caucaia,CE
12900,-28.573429,-56.977657,pelotas,RS
12900,-19.068245,-39.855114,pelotas,RS
46977,-26.76072,-53.863396,porto alegre,RS
46977,-31.161306,-60.590142,porto alegre,RS
46977,-30.339903,-60.513895,porto alegre,RS
67464,-3.536184,-43.485869,blumenau,SC
21822,-24.65232,-60.325616,cidade 1 es,ES
21822,-33.460137,-63.805778,cidade 1 es,ES
21822,-24.558035,-70.370116,cidade 1 es,ES
38467,-23.616394,-63.222229,caxias do sul,RS
38467,-31.18189,-60.442381,caxias do sul,RS
75325,-24.024624,-45.27381,feira de santana,BA
75325,-21.209262,-61.319987,feira de santana,BA
75325,-9.292144,-65.418152,feira de santana,BA
14159,-25.730845,-68.887414,cidade 2 pi,PI
14159,-24.045329,-63.396962,cidade 2 pi,PI
14159,-16.335395,-64.831237,cidade 2 pi,PI
17345,-21.613038,-51.348795,salvador,BA
17345,-14.732536,-61.417148,salvador,BA
17345,-33.533321,-52.389929,salvador,BA
19356,-14.201344,-55.021645,joinville,SC
19356,-3.916433,-63.58397,joinville,SC
19356,-29.297804,-52.639639,joinville,SC
35191,-9.672384,-47.749724,cidade 1 pa,PA
42631,-4.254815,-57.340469,cidade 1 rn,RN
42396,-8.127968,-73.879239,anapolis,GO
42396,-10.898866,-37.190502,anapolis,GO
36106,-32.85124,-66.268095,cidade 1 es,ES
78306,-19.373538,-69.015939,fortaleza,CE
78306,-13.91201,-62.746388,fortaleza,CE
71974,-28.370027,-53.646449,cidade 1 pb,PB
71974,-14.821761,-68.843758,cidade 1 pb,PB
52344,-22.443633,-37.70714,anapolis,GO
15529,-2.108543,-64.607059,pelotas,RS
15529,-23.276089,-57.283377,pelotas,RS
15529,-29.387654,-71.8929,pelotas,RS
78278,-6.072731,-54.009245,cidade 3 es,ES
78278,-33.011034,-55.369275,cidade 3 es,ES
78278,-17.478032,-73.731339,cidade 3 es,ES
93692,-17.084264,-66.766214,uberlandia,MG
93692,-1.458846,-51.21135,uberlandia,MG
93692,-29.521184,-66.981803,uberlandia,MG
16827,-33.573647,-46.397018,joinville,SC
24801,-24.858081,-68.261949,cidade 1 mt,MT
24801,-13.18261,-47.361418,cidade 1 mt,MT
24801,-17.837012,-70.693812,cidade 1 mt,MT
52534,-10.128881,-54.745052,londrina,PR
86637,-29.478284,-40.826377,campinas,SP
86637,-14.959421,-67.349732,campinas,SP
86637,-30.892707,-73.295553,campinas,SP
11170,-4.188982,-67.277422,belo horizonte,MG
11170,-14.394775,-37.752354,belo horizonte,MG
11170,-29.300996,-59.78032,belo horizonte,MG
72294,-15.218717,-43.024102,cidade 3 pi,PI
72294,-6.947568,-38.700007,cidade 3 pi,PI
58679,-22.945449,-49.956802,cidade 1 pb,PB
30669,-12.141077,-37.60094,cidade 1 am,AM
30669,-28.246532,-43.015908,cidade 1 am,AM
30669,-26.205361,-41.027086,cidade 1 am,AM
91087,-32.111954,-73.726378,sobral,CE
91087,-12.743809,-55.381971,sobral,CE
17871,-33.294664,-55.086247,ilheus,BA
30174,-30.337075,-69.763175,nova iguacu,RJ
30174,-22.48676,-38.857285,nova iguacu,RJ
30174,-16.190373,-68.096719,nova iguacu,RJ
26492,-33.263844,-53.955354,cidade 1 es,ES
26492,-1.440847,-42.768611,cidade 1 es,ES
83184,-7.154596,-67.579452,caucaia,CE
83184,-11.908728,-52.733035,caucaia,CE
67503,-3.141987,-70.605303,cidade 2 am,AM
59514,-29.168636,-40.269531,cidade 1 es,ES
42859,-4.100759,-36.272152,goiania,GO
42859,-33.00439,-51.513763,goiania,GO
67344,-10.488495,-36.101856,cidade 2 mt,MT
67344,-24.34093,-62.926233,cidade 2 mt,MT
67344,-30.160177,-43.43113,cidade 2 mt,MT
74237,-21.643045,-51.11614,cidade 3 ma,MA
81253,-26.118866,-62.338264,porto alegre,RS
71393,-10.422623,-64.199128,ilheus,BA
71393,-29.635629,-60.452943,ilheus,BA
71393,-11.95699,-47.97547,ilheus,BA
82682,-9.318689,-68.191752,blumenau,SC
30319,-15.101397,-54.109935,pelotas,RS
30319,-16.867236,-65.93294,pelotas,RS
30319,-9.149629,-46.582823,pelotas,RS
80989,-3.620522,-47.010437,caruaru,PE
80989,-16.226388,-48.079772,caruaru,PE
80989,-13.392732,-70.990647,caruaru,PE
93627,-2.115569,-35.004767,goiania,GO
93627,-5.909463,-42.250389,goiania,GO
34318,-7.155468,-46.925505,cidade 3 pa,PA
34318,-4.716141,-47.579484,cidade 3 pa,PA
34318,-3.883153,-50.638601,cidade 3 pa,PA
57720,-7.756702,-70.704703,cidade 3 mt,MT
57720,-14.916725,-56.722709,cidade 3 mt,MT
52034,-17.657163,-72.161336,cidade 1 am,AM
52034,-1.888201,-50.432487,cidade 1 am,AM
52034,-31.004195,-48.711376,cidade 1 am,AM
80642,-3.949333,-64.821757,cidade 3 es,ES
80642,-27.606388,-58.19694,cidade 3 es,ES
80642,-26.504438,-60.241147,cidade 3 es,ES
78690,-30.004721,-37.4024,cidade 1 rn,RN
30202,-27.175555,-73.469708,cidade 3 pb,PB
63713,-9.368456,-70.511712,cidade 2 ms,MS
63713,-23.346756,-36.274435,cidade 2 ms,MS
22616,-12.84323,-56.934907,cidade 1 ms,MS
22616,-25.702419,-37.563768,cidade 1 ms,MS
22616,-1.93535,-48.521711,cidade 1 ms,MS
15737,-26.553712,-55.668508,cidade 1 pa,PA
15737,-21.57513,-71.385872,cidade 1 pa,PA
15737,-23.884044,-40.342109,cidade 1 pa,PA
33414,-30.06863,-38.712475,cidade 1 rn,RN
24031,-9.156923,-49.631724,cidade 1 mt,MT
24031,-22.782442,-63.859523,cidade 1 mt,MT
24031,-10.784106,-69.416115,cidade 1 mt,MT
14170,-10.275785,-58.791367,fortaleza,CE
96235,-14.94474,-69.302136,cidade 2 ma,MA
96235,-27.069168,-58.497895,cidade 2 ma,MA
96235,-21.103365,-61.95606,cidade 2 ma,MA
87371,-24.701315,-70.451667,sobral,CE
38930,-4.588899,-72.993055,joinville,SC
38930,-9.006259,-73.876031,joinville,SC
11715,-15.391659,-71.628557,cidade 1 ms,MS
95950,-7.027419,-73.712318,cidade 1 al,AL
71349,-25.689067,-67.463093,fortaleza,CE
71349,-24.859395,-63.289123,fortaleza,CE
57307,-21.282634,-43.673288,cidade 1 rn,RN
58374,-7.116001,-61.613294,cidade 2 ma,MA
58374,-12.187332,-50.132881,cidade 2 ma,MA
58374,-12.500399,-69.187989,cidade 2 ma,MA
90862,-17.966069,-48.331498,cidade 1 am,AM
90862,-23.030068,-61.163543,cidade 1 am,AM
90862,-1.695553,-50.513726,cidade 1 am,AM
19225,-24.494543,-64.577087,florianopolis,SC
19225,-14.994759,-38.592821,florianopolis,SC
38298,-4.872068,-38.779304,cidade 1 rn,RN
23267,-21.83991,-45.994108,cidade 1 pi,PI
23267,-16.457022,-50.655837,cidade 1 pi,PI
60506,-2.218176,-62.810081,cidade 3 es,ES
96098,-32.104159,-72.074627,pelotas,RS
96098,-5.326582,-72.591743,pelotas,RS
33448,-20.250307,-61.15841,maringa,PR
64419,-16.227827,-50.327468,cidade 3 ma,MA
64419,-11.040924,-66.541112,cidade 3 ma,MA
64419,-2.321259,-38.899454,cidade 3 ma,MA
85571,-20.858573,-50.866059,cidade 3 es,ES
97194,-21.12377,-58.854305,anapolis,GO
31864,-9.079259,-41.213429,recife,PE
62632,-10.84402,-56.424043,cidade 3 am,AM
30732,-22.822259,-41.889912,cidade 3 pa,PA
68066,-32.825333,-36.896733,cidade 3 pa,PA
68066,-24.71772,-53.72861,cidade 3 pa,PA
68066,-31.75608,-56.406035,cidade 3 pa,PA
82100,-15.120255,-56.632956,cidade 2 al,AL
58722,-21.764325,-73.209551,cidade 2 pi,PI
58722,-7.716441,-61.151911,cidade 2 pi,PI
66438,-6.902202,-72.903815,olinda,PE
89745,-23.100417,-45.578963,cidade 2 rn,RN
89745,-24.355502,-63.28301,cidade 2 rn,RN
38039,-22.156931,-53.060357,maringa,PR
38039,-14.515426,-70.572817,maringa,PR
38039,-21.932462,-40.96854,maringa,PR
43303,-21.257524,-45.872614,rio verde,GO
43303,-25.428446,-51.820233,rio verde,GO
68654,-25.438861,-55.827087,anapolis,GO
14543,-30.276354,-68.122237,cidade 1 pi,PI
14543,-1.704655,-53.677078,cidade 1 pi,PI
14543,-17.098821,-69.043339,cidade 1 pi,PI
12136,-13.424455,-42.72433,cidade 3 pi,PI
12136,-9.750505,-39.758473,cidade 3 pi,PI
10860,-13.442164,-64.582635,cidade 2 pa,PA
10860,-31.796696,-50.509503,cidade 2 pa,PA
10860,-32.413924,-42.015155,cidade 2 pa,PA
38157,-17.855904,-43.538389,salvador,BA
46170,-18.705182,-57.328587,cidade 1 mt,MT
82918,-2.536347,-67.143437,cidade 3 al,AL
30278,-4.056741,-52.618979,cidade 3 ma,MA
30278,-30.959046,-44.941962,cidade 3 ma,MA
56616,-12.695984,-67.432287,niteroi,RJ
56616,-19.492023,-57.531796,niteroi,RJ
56616,-5.188908,-40.614638,niteroi,RJ
58114,-32.748024,-34.898256,caxias do sul,RS
58114,-5.932987,-61.737626,caxias do sul,RS
58114,-25.196752,-55.589605,caxias do sul,RS
40539,-7.974115,-73.140149,cidade 1 mt,MT
40539,-25.497076,-48.154477,cidade 1 mt,MT
40539,-29.21219,-35.627093,cidade 1 mt,MT
22046,-19.366432,-57.818422,joinville,SC
22046,-17.648353,-66.720242,joinville,SC
22046,-25.411077,-39.706559,joinville,SC
38499,-23.967087,-35.397418,cidade 3 ma,MA
38499,-15.347853,-35.651586,cidade 3 ma,MA
38499,-22.302733,-50.632145,cidade 3 ma,MA
52558,-25.487201,-40.517967,cidade 3 es,ES
73999,-33.123837,-40.858201,cidade 1 am,AM
73999,-1.840561,-48.12316,cidade 1 am,AM
73999,-25.152336,-46.814943,cidade 1 am,AM
85527,-2.794029,-60.812076,cidade 3 rn,RN
85527,-3.63364,-62.142647,cidade 3 rn,RN
85527,-6.050959,-57.369355,cidade 3 rn,RN
88018,-9.683668,-59.27092,cidade 1 rn,RN
88018,-6.947355,-57.438749,cidade 1 rn,RN
88018,-25.748916,-38.582403,cidade 1 rn,RN
53829,-18.946905,-43.55902,goiania,GO
53829,-7.458596,-65.411706,goiania,GO
53829,-14.899246,-39.302754,goiania,GO
64594,-32.144632,-38.683464,feira de santana,BA
64594,-21.090908,-58.169396,feira de santana,BA
64594,-22.181025,-67.966847,feira de santana,BA
39716,-12.890265,-66.794123,cidade 1 al,AL
39716,-2.454161,-64.492152,cidade 1 al,AL
60133,-18.169629,-50.685294,cidade 3 ms,MS
60133,-33.407524,-37.886281,cidade 3 ms,MS
15397,-8.389844,-71.331095,nova iguacu,RJ
15397,-1.465663,-63.051539,nova iguacu,RJ
29605,-7.998794,-56.787408,ilheus,BA
38940,-19.631389,-61.102704,ilheus,BA
61495,-7.943005,-57.418972,pelotas,RS
61495,-17.176102,-39.711107,pelotas,RS
61495,-15.327111,-35.120823,pelotas,RS
85399,-29.831679,-43.541668,cidade 3 pi,PI
85399,-20.291384,-65.832997,cidade 3 pi,PI
66614,-12.829744,-59.897309,cidade 1 pa,PA
66614,-4.51173,-73.852184,cidade 1 pa,PA
66614,-18.806071,-49.29681,cidade 1 pa,PA
29400,-28.099166,-57.608697,joinville,SC
29400,-22.854612,-71.267174,joinville,SC
72371,-29.592289,-35.978266,belo horizonte,MG
81847,-27.565848,-48.262709,cidade 1 ma,MA
62235,-3.410493,-41.639534,goiania,GO
62235,-3.970323,-39.405209,goiania,GO
27088,-12.010023,-35.287755,cidade 3 pa,PA
83308,-29.565235,-65.991889,cidade 2 am,AM
83308,-8.679086,-68.714657,cidade 2 am,AM
83308,-13.423474,-71.653468,cidade 2 am,AM
95491,-23.225257,-38.024526,caxias do sul,RS
90739,-32.308227,-41.446728,cidade 3 ma,MA
42275,-20.810473,-45.192128,cidade 3 pi,PI
42275,-33.148529,-56.181274,cidade 3 pi,PI
42275,-16.111264,-43.752801,cidade 3 pi,PI
66369,-7.977659,-65.294847,londrina,PR
66369,-30.04387,-70.869046,londrina,PR
66369,-20.663464,-46.644485,londrina,PR
21743,-23.242996,-57.684507,ilheus,BA
65514,-15.755806,-55.884942,uberlandia,MG
65514,-27.455548,-69.735935,uberlandia,MG
65514,-17.257506,-52.671576,uberlandia,MG
52039,-26.020592,-62.65136,goiania,GO
13172,-30.122534,-68.030616,ilheus,BA
55838,-5.583411,-50.951178,cidade 1 am,AM
55838,-25.514774,-36.70654,cidade 1 am,AM
55838,-18.621839,-71.431613,cidade 1 am,AM
91681,-27.430366,-49.989404,cidade 2 ms,MS
91681,-10.48739,-65.787066,cidade 2 ms,MS
40603,-28.500253,-56.928899,belo horizonte,MG
30446,-10.672817,-53.822276,caxias do sul,RS
30446,-18.636848,-70.159993,caxias do sul,RS
30446,-28.663062,-35.058293,caxias do sul,RS
24728,-7.096503,-39.538297,cidade 1 am,AM
24728,-22.898619,-54.766103,cidade 1 am,AM
24728,-2.404743,-41.70618,cidade 1 am,AM
91396,-4.704297,-36.836298,cidade 1 es,ES
11800,-30.456102,-69.839753,cidade 2 al,AL
11800,-16.059577,-36.260009,cidade 2 al,AL
49992,-27.400497,-73.305022,salvador,BA
49992,-12.65923,-55.555779,salvador,BA
49992,-10.659107,-50.717983,salvador,BA
53499,-25.10326,-46.633857,fortaleza,CE
53499,-22.657855,-59.600938,fortaleza,CE
37770,-4.775186,-45.088329,maringa,PR
37770,-3.7276,-44.371367,maringa,PR
28526,-28.837471,-66.016231,cidade 3 pa,PA
28526,-19.12253,-69.862419,cidade 3 pa,PA
12410,-29.732236,-68.569232,cidade 3 pb,PB
12410,-26.330604,-35.77072,cidade 3 pb,PB
79048,-2.319352,-46.844432,rio verde,GO
79048,-29.754838,-35.60107,rio verde,GO
79048,-19.347059,-59.017477,rio verde,GO
17878,-10.407904,-67.146598,sao paulo,SP
17878,-1.579488,-72.050265,sao paulo,SP
17878,-29.485903,-62.461258,sao paulo,SP
90997,-29.531204,-36.054784,blumenau,SC
95820,-30.742572,-35.138843,joinville,SC
95820,-23.651028,-35.267355,joinville,SC
60940,-10.114595,-45.123895,cidade 1 al,AL
60940,-6.163351,-46.77281,cidade 1 al,AL
60940,-4.109589,-42.186319,cidade 1 al,AL
96520,-13.667349,-49.388914,cidade 3 pb,PB
96520,-28.536817,-71.34134,cidade 3 pb,PB
96520,-31.480644,-68.680724,cidade 3 pb,PB
12500,-28.477356,-44.498423,goiania,GO
12500,-33.418458,-42.872913,goiania,GO
12500,-13.81858,-47.248564,goiania,GO
60662,-10.268444,-57.412594,blumenau,SC
76655,-19.844469,-63.864441,londrina,PR
76655,-32.166811,-36.70811,londrina,PR
79672,-8.223469,-45.447109,sobral,CE
79672,-30.682138,-37.921171,sobral,CE
79672,-6.731114,-40.153238,sobral,CE
75621,-31.272331,-70.858291,rio de janeiro,RJ
12816,-5.65061,-72.692476,cidade 3 pi,PI
12816,-11.702741,-63.639769,cidade 3 pi,PI
12816,-32.541483,-41.809925,cidade 3 pi,PI
49967,-12.759919,-72.069393,guarulhos,SP
30578,-22.704777,-58.765777,feira de santana,BA
30578,-20.211546,-42.199111,feira de santana,BA
30578,-10.764856,-70.422205,feira de santana,BA
56125,-15.989642,-50.550645,guarulhos,SP
40959,-18.448693,-49.153503,anapolis,GO
46159,-18.862191,-46.294563,cidade 3 pi,PI
43774,-26.26789,-51.468416,cidade 3 rn,RN
43774,-27.800064,-50.423589,cidade 3 rn,RN
43774,-28.321255,-43.040844,cidade 3 rn,RN
82737,-23.767675,-53.223736,cidade 1 mt,MT
29884,-5.699959,-73.031164,cidade 1 al,AL
29884,-8.733633,-57.899761,cidade 1 al,AL
29884,-7.307559,-46.105495,cidade 1 al,AL
96105,-18.756366,-42.840845,feira de santana,BA
96105,-23.543043,-65.55847,feira de santana,BA
60096,-2.608066,-36.560647,contagem,MG
60096,-15.801633,-69.989473,contagem,MG
90274,-26.076134,-71.048679,cidade 3 pa,PA
90274,-5.484492,-43.74583,cidade 3 pa,PA
39809,-11.615451,-63.766468,cidade 3 mt,MT
